episode,timestep,reward
5695,569600,128.0
5697,569800,237.5
5699,570000,161.5
5701,570200,119.0
5703,570400,293.5
5705,570600,230.5
5707,570800,198.0
5709,571000,286.0
5711,571200,163.0
5713,571400,152.0
5715,571600,187.5
5717,571800,210.0
5719,572000,197.5
5721,572200,251.0
5723,572400,279.5
5725,572600,172.5
5727,572800,174.5
5729,573000,187.5
5731,573200,265.5
5733,573400,233.5
5735,573600,175.5
5737,573800,232.0
5739,574000,225.5
5741,574200,155.5
5743,574400,239.0
5745,574600,179.0
5747,574800,193.5
5749,575000,124.0
5751,575200,178.0
5753,575400,177.0
5755,575600,180.5
5757,575800,200.5
5759,576000,188.0
5761,576200,237.0
5763,576400,187.0
5765,576600,189.0
5767,576800,158.5
5769,577000,216.5
5771,577200,241.5
5773,577400,377.0
5775,577600,146.0
5777,577800,161.5
5779,578000,97.5
5781,578200,187.5
5783,578400,167.0
5785,578600,200.5
5787,578800,298.5
5789,579000,176.0
5791,579200,164.0
5793,579400,195.5
5795,579600,198.5
5797,579800,235.5
5799,580000,181.5
5801,580200,197.0
5803,580400,137.5
5805,580600,210.5
5807,580800,256.0
5809,581000,196.0
5811,581200,108.0
5813,581400,233.5
5815,581600,261.5
5817,581800,161.5
5819,582000,296.5
5821,582200,249.5
5823,582400,192.0
5825,582600,202.5
5827,582800,195.0
5829,583000,221.0
5831,583200,256.5
5833,583400,176.0
5835,583600,210.0
5837,583800,171.5
5839,584000,233.5
5841,584200,188.5
5843,584400,162.5
5845,584600,281.5
5847,584800,213.0
5849,585000,254.5
5851,585200,184.0
5853,585400,237.0
5855,585600,267.0
5857,585800,178.0
5859,586000,107.5
5861,586200,149.0
5863,586400,187.5
5865,586600,246.5
5867,586800,298.5
5869,587000,189.0
5871,587200,171.0
5873,587400,273.5
5875,587600,275.5
5877,587800,173.5
5879,588000,301.0
5881,588200,257.5
5883,588400,203.5
5885,588600,207.5
5887,588800,234.0
5889,589000,217.0
5891,589200,183.0
5893,589400,201.0
5895,589600,184.5
5897,589800,233.0
5899,590000,168.5
5901,590200,157.0
5903,590400,265.5
5905,590600,217.5
5907,590800,229.0
5909,591000,282.0
5911,591200,245.5
5913,591400,157.5
5915,591600,237.5
5917,591800,185.5
5919,592000,156.5
5921,592200,220.0
5923,592400,225.0
5925,592600,213.0
5927,592800,267.5
5929,593000,236.5
5931,593200,342.5
5933,593400,253.5
5935,593600,135.0
5937,593800,180.0
5939,594000,272.0
5941,594200,253.5
5943,594400,290.5
5945,594600,276.0
5947,594800,164.0
5949,595000,250.0
5951,595200,190.0
5953,595400,115.0
5955,595600,255.0
5957,595800,190.0
5959,596000,204.0
5961,596200,217.0
5963,596400,259.0
5965,596600,348.5
5967,596800,269.5
5969,597000,240.0
5971,597200,160.5
5973,597400,193.0
5975,597600,345.5
5977,597800,289.5
5979,598000,249.5
5981,598200,186.5
5983,598400,176.0
5985,598600,240.5
5987,598800,231.5
5989,599000,256.0
5991,599200,331.0
5993,599400,302.5
5995,599600,193.5
5997,599800,127.5
5999,600000,213.0
6001,600200,160.5
6003,600400,228.5
6005,600600,223.5
6007,600800,238.0
6009,601000,181.5
6011,601200,304.0
6013,601400,229.5
6015,601600,201.5
6017,601800,302.0
6019,602000,253.5
6021,602200,234.0
6023,602400,134.0
6025,602600,275.0
6027,602800,288.0
6029,603000,207.5
6031,603200,234.0
6033,603400,249.0
6035,603600,247.5
6037,603800,170.5
6039,604000,98.0
6041,604200,282.0
6043,604400,264.0
6045,604600,145.5
6047,604800,194.5
6049,605000,193.5
6051,605200,240.0
6053,605400,317.0
6055,605600,207.0
6057,605800,180.5
6059,606000,260.5
6061,606200,150.0
6063,606400,268.5
6065,606600,258.0
6067,606800,235.5
6069,607000,169.5
6071,607200,323.5
6073,607400,206.0
6075,607600,240.5
6077,607800,236.0
6079,608000,192.0
6081,608200,242.5
6083,608400,186.0
6085,608600,230.5
6087,608800,193.0
6089,609000,211.0
6091,609200,275.5
6093,609400,207.5
6095,609600,208.5
6097,609800,210.0
6099,610000,159.0
6101,610200,171.5
6103,610400,333.5
6105,610600,280.5
6107,610800,190.0
6109,611000,243.0
6111,611200,172.5
6113,611400,305.5
6115,611600,224.0
6117,611800,271.5
6119,612000,239.5
6121,612200,315.0
6123,612400,290.5
6125,612600,177.5
6127,612800,255.0
6129,613000,271.5
6131,613200,264.5
6133,613400,294.0
6135,613600,256.5
6137,613800,206.5
6139,614000,206.0
6141,614200,199.0
6143,614400,193.0
6145,614600,218.5
6147,614800,226.0
6149,615000,224.0
6151,615200,170.5
6153,615400,312.5
6155,615600,210.5
6157,615800,274.0
6159,616000,222.5
6161,616200,204.0
6163,616400,234.0
6165,616600,232.5
6167,616800,173.0
6169,617000,283.0
6171,617200,212.5
6173,617400,288.0
6175,617600,190.5
6177,617800,273.5
6179,618000,203.5
6181,618200,215.0
6183,618400,302.0
6185,618600,247.5
6187,618800,217.0
6189,619000,223.5
6191,619200,232.0
6193,619400,205.5
6195,619600,256.5
6197,619800,146.5
6199,620000,286.5
6201,620200,233.5
6203,620400,204.5
6205,620600,281.0
6207,620800,218.0
6209,621000,177.5
6211,621200,172.5
6213,621400,316.0
6215,621600,251.0
6217,621800,290.5
6219,622000,242.0
6221,622200,207.5
6223,622400,229.5
6225,622600,219.5
6227,622800,165.0
6229,623000,252.0
6231,623200,294.0
6233,623400,175.5
6235,623600,241.5
6237,623800,161.0
6239,624000,214.5
6241,624200,136.0
6243,624400,202.5
6245,624600,202.5
6247,624800,239.5
6249,625000,212.0
6251,625200,275.0
6253,625400,262.0
6255,625600,175.0
6257,625800,226.0
6259,626000,238.0
6261,626200,191.0
6263,626400,242.5
6265,626600,151.0
6267,626800,295.0
6269,627000,173.0
6271,627200,229.5
6273,627400,242.0
6275,627600,198.0
6277,627800,225.5
6279,628000,157.0
6281,628200,186.5
6283,628400,140.0
6285,628600,206.5
6287,628800,160.5
6289,629000,192.0
6291,629200,329.0
6293,629400,273.5
6295,629600,224.5
6297,629800,173.0
6299,630000,195.5
6301,630200,302.5
6303,630400,214.5
6305,630600,234.5
6307,630800,241.5
6309,631000,209.5
6311,631200,272.5
6313,631400,255.0
6315,631600,204.5
6317,631800,306.0
6319,632000,253.0
6321,632200,168.5
6323,632400,206.0
6325,632600,220.0
6327,632800,326.0
6329,633000,283.5
6331,633200,196.0
6333,633400,206.5
6335,633600,203.0
6337,633800,199.0
6339,634000,227.5
6341,634200,252.5
6343,634400,168.5
6345,634600,214.5
6347,634800,206.0
6349,635000,193.5
6351,635200,179.0
6353,635400,221.0
6355,635600,251.0
6357,635800,250.5
6359,636000,155.5
6361,636200,230.0
6363,636400,160.0
6365,636600,210.5
6367,636800,212.5
6369,637000,299.5
6371,637200,208.5
6373,637400,149.5
6375,637600,169.0
6377,637800,223.5
6379,638000,235.5
6381,638200,254.5
6383,638400,216.5
6385,638600,141.5
6387,638800,222.5
6389,639000,207.0
6391,639200,146.0
6393,639400,224.0
6395,639600,170.5
6397,639800,217.5
6399,640000,223.0
6401,640200,205.5
6403,640400,204.0
6405,640600,185.0
6407,640800,254.0
6409,641000,158.5
6411,641200,294.0
6413,641400,172.0
6415,641600,187.0
6417,641800,216.5
6419,642000,237.0
6421,642200,153.5
6423,642400,245.0
6425,642600,194.0
6427,642800,172.5
6429,643000,210.0
6431,643200,208.5
6433,643400,224.5
6435,643600,276.5
6437,643800,265.5
6439,644000,148.0
6441,644200,176.5
6443,644400,199.5
6445,644600,213.0
6447,644800,183.0
6449,645000,187.5
6451,645200,253.0
6453,645400,231.0
6455,645600,219.0
6457,645800,173.0
6459,646000,243.0
6461,646200,139.5
6463,646400,250.5
6465,646600,265.5
6467,646800,240.5
6469,647000,344.0
6471,647200,259.0
6473,647400,244.5
6475,647600,309.0
6477,647800,266.0
6479,648000,203.5
6481,648200,240.5
6483,648400,202.0
6485,648600,249.5
6487,648800,139.5
6489,649000,164.0
6491,649200,225.0
6493,649400,179.5
6495,649600,240.0
6497,649800,161.5
6499,650000,208.5
6501,650200,191.5
6503,650400,249.0
6505,650600,197.0
6507,650800,202.0
6509,651000,204.5
6511,651200,266.0
6513,651400,225.5
6515,651600,226.0
6517,651800,217.5
6519,652000,195.5
6521,652200,221.0
6523,652400,208.0
6525,652600,214.5
6527,652800,181.0
6529,653000,174.5
6531,653200,187.5
6533,653400,279.0
6535,653600,255.0
6537,653800,149.5
6539,654000,140.0
6541,654200,254.0
6543,654400,211.0
6545,654600,202.0
6547,654800,207.5
6549,655000,260.5
6551,655200,219.5
6553,655400,280.5
6555,655600,265.5
6557,655800,250.5
6559,656000,174.0
6561,656200,239.0
6563,656400,209.5
6565,656600,277.5
6567,656800,201.5
6569,657000,187.0
6571,657200,184.5
6573,657400,201.5
6575,657600,190.0
6577,657800,187.5
6579,658000,245.5
6581,658200,202.0
6583,658400,318.0
6585,658600,221.0
6587,658800,189.5
6589,659000,215.5
6591,659200,263.0
6593,659400,192.5
6595,659600,262.5
6597,659800,200.0
6599,660000,160.5
6601,660200,213.5
6603,660400,264.0
6605,660600,210.0
6607,660800,226.5
6609,661000,138.0
6611,661200,228.5
6613,661400,211.5
6615,661600,205.5
6617,661800,228.5
6619,662000,181.0
6621,662200,191.0
6623,662400,298.5
6625,662600,92.5
6627,662800,280.0
6629,663000,314.5
6631,663200,230.5
6633,663400,297.0
6635,663600,187.0
6637,663800,187.0
6639,664000,239.5
6641,664200,234.5
6643,664400,258.5
6645,664600,220.0
6647,664800,154.5
6649,665000,192.5
6651,665200,266.5
6653,665400,218.0
6655,665600,258.5
6657,665800,148.0
6659,666000,232.5
6661,666200,175.5
6663,666400,130.5
6665,666600,195.5
6667,666800,193.5
6669,667000,218.5
6671,667200,271.5
6673,667400,307.0
6675,667600,301.0
6677,667800,223.5
6679,668000,197.0
6681,668200,252.5
6683,668400,310.0
6685,668600,239.5
6687,668800,239.0
6689,669000,262.5
6691,669200,233.5
6693,669400,261.5
6695,669600,290.5
6697,669800,218.5
6699,670000,290.5
6701,670200,194.5
6703,670400,185.0
6705,670600,230.0
6707,670800,163.5
6709,671000,214.0
6711,671200,216.5
6713,671400,165.5
6715,671600,274.0
6717,671800,198.5
6719,672000,166.0
6721,672200,305.0
6723,672400,269.0
6725,672600,189.5
6727,672800,219.0
6729,673000,219.0
6731,673200,306.5
6733,673400,228.5
6735,673600,154.5
6737,673800,229.0
6739,674000,254.0
6741,674200,256.5
6743,674400,283.5
6745,674600,237.0
6747,674800,215.0
6749,675000,108.5
6751,675200,293.0
6753,675400,212.0
6755,675600,309.0
6757,675800,225.0
6759,676000,224.5
6761,676200,200.5
6763,676400,214.0
6765,676600,291.0
6767,676800,188.0
6769,677000,270.0
6771,677200,233.5
6773,677400,149.0
6775,677600,265.0
6777,677800,257.0
6779,678000,278.5
6781,678200,236.0
6783,678400,179.5
6785,678600,227.0
6787,678800,286.5
6789,679000,227.0
6791,679200,229.5
6793,679400,226.0
6795,679600,240.5
6797,679800,207.5
6799,680000,258.5
6801,680200,242.5
6803,680400,200.5
6805,680600,225.5
6807,680800,273.5
6809,681000,194.0
6811,681200,295.5
6813,681400,264.0
6815,681600,187.5
6817,681800,232.5
6819,682000,236.5
6821,682200,224.5
6823,682400,224.5
6825,682600,229.5
6827,682800,215.0
6829,683000,156.0
6831,683200,265.0
6833,683400,276.0
6835,683600,234.5
6837,683800,213.0
6839,684000,243.5
6841,684200,183.5
6843,684400,298.5
6845,684600,154.5
6847,684800,272.0
6849,685000,189.0
6851,685200,250.5
6853,685400,203.0
6855,685600,216.5
6857,685800,218.0
6859,686000,259.5
6861,686200,261.0
6863,686400,211.5
6865,686600,188.0
6867,686800,278.5
6869,687000,189.5
6871,687200,200.5
6873,687400,200.0
6875,687600,136.5
6877,687800,240.5
6879,688000,311.0
6881,688200,279.0
6883,688400,279.5
6885,688600,205.5
6887,688800,211.0
6889,689000,149.0
6891,689200,337.5
6893,689400,228.0
6895,689600,236.0
6897,689800,210.5
6899,690000,217.0
6901,690200,267.0
6903,690400,227.0
6905,690600,265.5
6907,690800,212.0
6909,691000,265.5
6911,691200,236.0
6913,691400,286.0
6915,691600,237.5
6917,691800,191.5
6919,692000,236.0
6921,692200,238.0
6923,692400,240.0
6925,692600,246.5
6927,692800,198.0
6929,693000,298.0
6931,693200,170.0
6933,693400,232.5
6935,693600,194.0
6937,693800,242.0
6939,694000,189.0
6941,694200,272.5
6943,694400,199.5
6945,694600,161.5
6947,694800,237.0
6949,695000,210.0
6951,695200,216.0
6953,695400,176.5
6955,695600,219.0
6957,695800,260.5
6959,696000,218.0
6961,696200,255.5
6963,696400,250.0
6965,696600,208.5
6967,696800,215.5
6969,697000,211.0
6971,697200,135.5
6973,697400,170.0
6975,697600,265.5
6977,697800,172.0
6979,698000,205.0
6981,698200,237.0
6983,698400,294.0
6985,698600,265.5
6987,698800,184.5
6989,699000,266.0
6991,699200,225.5
6993,699400,304.5
6995,699600,267.5
6997,699800,150.0
6999,700000,247.0
7001,700200,315.0
7003,700400,165.5
7005,700600,249.0
7007,700800,272.0
7009,701000,242.0
7011,701200,232.5
7013,701400,222.0
7015,701600,230.0
7017,701800,186.0
7019,702000,217.5
7021,702200,234.5
7023,702400,219.0
7025,702600,290.5
7027,702800,244.0
7029,703000,199.0
7031,703200,289.0
7033,703400,312.5
7035,703600,176.0
7037,703800,148.5
7039,704000,315.0
7041,704200,280.5
7043,704400,272.0
7045,704600,127.0
7047,704800,188.0
7049,705000,182.5
7051,705200,204.0
7053,705400,221.5
7055,705600,239.5
7057,705800,178.5
7059,706000,198.5
7061,706200,239.0
7063,706400,184.0
7065,706600,183.0
7067,706800,263.5
7069,707000,194.0
7071,707200,264.5
7073,707400,192.0
7075,707600,213.0
7077,707800,199.5
7079,708000,235.0
7081,708200,212.5
7083,708400,243.5
7085,708600,221.5
7087,708800,177.5
7089,709000,171.5
7091,709200,242.5
7093,709400,223.0
7095,709600,318.0
7097,709800,228.5
7099,710000,216.5
7101,710200,219.0
7103,710400,213.0
7105,710600,158.0
7107,710800,300.5
7109,711000,211.0
7111,711200,100.5
7113,711400,182.5
7115,711600,275.0
7117,711800,235.5
7119,712000,151.0
7121,712200,188.5
7123,712400,310.5
7125,712600,155.0
7127,712800,210.5
7129,713000,247.5
7131,713200,239.0
7133,713400,227.0
7135,713600,243.0
7137,713800,260.0
7139,714000,194.0
7141,714200,172.0
7143,714400,189.0
7145,714600,228.5
7147,714800,206.5
7149,715000,173.5
7151,715200,205.5
7153,715400,202.0
7155,715600,305.5
7157,715800,189.0
7159,716000,160.0
7161,716200,170.0
7163,716400,261.5
7165,716600,231.0
7167,716800,190.5
7169,717000,212.0
7171,717200,177.5
7173,717400,246.0
7175,717600,243.5
7177,717800,222.0
7179,718000,131.0
7181,718200,202.5
7183,718400,192.0
7185,718600,113.5
7187,718800,142.0
7189,719000,120.5
7191,719200,185.5
7193,719400,146.5
7195,719600,252.0
7197,719800,233.0
7199,720000,131.0
7201,720200,273.0
7203,720400,176.0
7205,720600,275.5
7207,720800,142.0
7209,721000,146.5
7211,721200,267.5
7213,721400,155.0
7215,721600,335.5
7217,721800,184.5
7219,722000,244.5
7221,722200,210.0
7223,722400,205.5
7225,722600,161.5
7227,722800,264.5
7229,723000,197.0
7231,723200,232.5
7233,723400,193.5
7235,723600,245.0
7237,723800,235.5
7239,724000,221.5
7241,724200,121.5
7243,724400,231.0
7245,724600,231.5
7247,724800,218.5
7249,725000,234.0
7251,725200,211.0
7253,725400,240.5
7255,725600,299.5
7257,725800,223.0
7259,726000,255.5
7261,726200,240.0
7263,726400,207.5
7265,726600,135.5
7267,726800,213.0
7269,727000,172.5
7271,727200,220.0
7273,727400,156.5
7275,727600,199.0
7277,727800,205.5
7279,728000,191.5
7281,728200,240.0
7283,728400,295.5
7285,728600,219.5
7287,728800,251.0
7289,729000,155.5
7291,729200,189.0
7293,729400,206.0
7295,729600,177.5
7297,729800,215.0
7299,730000,210.0
7301,730200,279.5
7303,730400,178.0
7305,730600,221.0
7307,730800,259.0
7309,731000,220.5
7311,731200,259.5
7313,731400,267.0
7315,731600,222.5
7317,731800,135.0
7319,732000,231.0
7321,732200,220.0
7323,732400,225.5
7325,732600,264.5
7327,732800,147.0
7329,733000,183.5
7331,733200,184.5
7333,733400,270.5
7335,733600,159.0
7337,733800,247.5
7339,734000,254.0
7341,734200,180.0
7343,734400,155.5
7345,734600,166.0
7347,734800,202.5
7349,735000,174.0
7351,735200,191.0
7353,735400,275.5
7355,735600,220.5
7357,735800,165.5
7359,736000,299.0
7361,736200,185.0
7363,736400,230.5
7365,736600,260.0
7367,736800,207.0
7369,737000,214.5
7371,737200,202.5
7373,737400,223.0
7375,737600,185.5
7377,737800,217.0
7379,738000,221.0
7381,738200,167.5
7383,738400,161.0
7385,738600,143.5
7387,738800,165.0
7389,739000,183.0
7391,739200,155.0
7393,739400,231.0
7395,739600,132.0
7397,739800,274.0
7399,740000,245.0
7401,740200,162.5
7403,740400,180.0
7405,740600,232.0
7407,740800,261.0
7409,741000,266.0
7411,741200,166.0
7413,741400,192.0
7415,741600,246.0
7417,741800,221.0
7419,742000,201.0
7421,742200,233.0
7423,742400,126.0
7425,742600,193.5
7427,742800,247.5
7429,743000,362.0
7431,743200,236.0
7433,743400,192.5
7435,743600,183.5
7437,743800,229.5
7439,744000,207.5
7441,744200,171.0
7443,744400,218.5
7445,744600,169.5
7447,744800,234.0
7449,745000,289.0
7451,745200,256.0
7453,745400,202.5
7455,745600,219.0
7457,745800,149.0
7459,746000,224.0
7461,746200,245.0
7463,746400,179.0
7465,746600,164.0
7467,746800,211.0
7469,747000,212.0
7471,747200,161.0
7473,747400,231.0
7475,747600,294.5
7477,747800,242.5
7479,748000,220.5
7481,748200,183.5
7483,748400,135.5
7485,748600,253.5
7487,748800,246.5
7489,749000,201.0
7491,749200,228.0
7493,749400,244.5
7495,749600,254.5
7497,749800,265.5
7499,750000,263.0
7501,750200,230.0
7503,750400,156.0
7505,750600,202.5
7507,750800,247.0
7509,751000,347.0
7511,751200,185.5
7513,751400,242.5
7515,751600,316.5
7517,751800,166.0
7519,752000,182.0
7521,752200,281.0
7523,752400,212.5
7525,752600,198.0
7527,752800,266.5
7529,753000,119.5
7531,753200,242.0
7533,753400,124.5
7535,753600,201.0
7537,753800,175.0
7539,754000,211.5
7541,754200,225.5
7543,754400,129.5
7545,754600,200.5
7547,754800,269.5
7549,755000,224.0
7551,755200,200.5
7553,755400,231.0
7555,755600,214.0
7557,755800,178.5
7559,756000,166.0
7561,756200,302.5
7563,756400,168.0
7565,756600,167.5
7567,756800,231.5
7569,757000,261.5
7571,757200,184.0
7573,757400,243.5
7575,757600,242.5
7577,757800,283.0
7579,758000,283.0
7581,758200,248.5
7583,758400,124.5
7585,758600,156.0
7587,758800,231.0
7589,759000,94.5
7591,759200,240.5
7593,759400,253.5
7595,759600,214.5
7597,759800,191.0
7599,760000,228.5
7601,760200,204.0
7603,760400,252.5
7605,760600,227.0
7607,760800,246.5
7609,761000,200.0
7611,761200,234.5
7613,761400,194.0
7615,761600,185.0
7617,761800,230.5
7619,762000,162.5
7621,762200,201.5
7623,762400,190.0
7625,762600,228.5
7627,762800,225.5
7629,763000,304.0
7631,763200,159.0
7633,763400,281.5
7635,763600,207.5
7637,763800,238.0
7639,764000,103.0
7641,764200,149.5
7643,764400,207.5
7645,764600,190.5
7647,764800,264.5
7649,765000,161.0
7651,765200,204.0
7653,765400,207.0
7655,765600,161.5
7657,765800,158.0
7659,766000,268.0
7661,766200,165.5
7663,766400,246.0
7665,766600,208.5
7667,766800,272.0
7669,767000,203.5
7671,767200,243.0
7673,767400,281.0
7675,767600,244.0
7677,767800,111.0
7679,768000,193.5
7681,768200,252.5
7683,768400,110.0
7685,768600,222.5
7687,768800,187.5
7689,769000,231.5
7691,769200,232.5
7693,769400,142.5
7695,769600,232.0
7697,769800,223.5
7699,770000,210.5
7701,770200,198.5
7703,770400,213.5
7705,770600,211.0
7707,770800,197.0
7709,771000,231.5
7711,771200,195.5
7713,771400,278.0
7715,771600,307.5
7717,771800,257.5
7719,772000,212.5
7721,772200,161.5
7723,772400,116.0
7725,772600,193.0
7727,772800,204.0
7729,773000,254.5
7731,773200,234.0
7733,773400,188.0
7735,773600,235.0
7737,773800,166.5
7739,774000,272.5
7741,774200,194.0
7743,774400,193.5
7745,774600,158.0
7747,774800,127.5
7749,775000,260.0
7751,775200,159.0
7753,775400,307.0
7755,775600,186.5
7757,775800,199.5
7759,776000,159.0
7761,776200,229.5
7763,776400,339.0
7765,776600,226.5
7767,776800,219.5
7769,777000,135.0
7771,777200,200.0
7773,777400,298.0
7775,777600,206.5
7777,777800,188.5
7779,778000,199.5
7781,778200,211.0
7783,778400,180.5
7785,778600,233.5
7787,778800,165.5
7789,779000,190.5
7791,779200,252.0
7793,779400,170.5
7795,779600,284.5
7797,779800,220.5
7799,780000,216.5
7801,780200,238.0
7803,780400,197.5
7805,780600,265.5
7807,780800,249.0
7809,781000,209.5
7811,781200,190.5
7813,781400,232.5
7815,781600,169.0
7817,781800,280.0
7819,782000,215.5
7821,782200,310.5
7823,782400,170.5
7825,782600,174.0
7827,782800,234.0
7829,783000,284.5
7831,783200,254.0
7833,783400,167.5
7835,783600,175.5
7837,783800,250.0
7839,784000,206.0
7841,784200,179.0
7843,784400,174.0
7845,784600,274.5
7847,784800,209.5
7849,785000,167.5
7851,785200,206.0
7853,785400,197.0
7855,785600,216.5
7857,785800,152.5
7859,786000,157.5
7861,786200,261.5
7863,786400,237.5
7865,786600,209.0
7867,786800,265.5
7869,787000,146.5
7871,787200,236.5
7873,787400,194.5
7875,787600,240.0
7877,787800,204.5
7879,788000,132.5
7881,788200,183.5
7883,788400,226.0
7885,788600,222.5
7887,788800,233.0
7889,789000,213.0
7891,789200,223.0
7893,789400,224.0
7895,789600,172.5
7897,789800,194.5
7899,790000,212.5
7901,790200,160.0
7903,790400,108.5
7905,790600,206.5
7907,790800,124.5
7909,791000,210.0
7911,791200,139.0
7913,791400,179.0
7915,791600,203.0
7917,791800,219.0
7919,792000,171.0
7921,792200,224.5
7923,792400,234.0
7925,792600,183.0
7927,792800,266.5
7929,793000,210.0
7931,793200,172.0
7933,793400,216.0
7935,793600,279.5
7937,793800,196.5
7939,794000,215.0
7941,794200,150.0
7943,794400,262.0
7945,794600,217.5
7947,794800,235.5
7949,795000,210.5
7951,795200,261.0
7953,795400,268.5
7955,795600,286.5
7957,795800,185.5
7959,796000,297.5
7961,796200,168.0
7963,796400,153.5
7965,796600,230.0
7967,796800,282.5
7969,797000,231.0
7971,797200,175.5
7973,797400,231.5
7975,797600,183.0
7977,797800,193.5
7979,798000,224.5
7981,798200,157.5
7983,798400,203.0
7985,798600,222.5
7987,798800,131.5
7989,799000,167.5
7991,799200,133.0
7993,799400,180.5
7995,799600,245.5
7997,799800,220.0
7999,800000,228.5
8001,800200,116.5
8003,800400,178.5
8005,800600,156.5
8007,800800,230.0
8009,801000,182.5
8011,801200,100.0
8013,801400,134.5
8015,801600,212.5
8017,801800,205.5
8019,802000,240.0
8021,802200,148.5
8023,802400,179.0
8025,802600,178.5
8027,802800,189.5
8029,803000,211.5
8031,803200,274.5
8033,803400,192.5
8035,803600,238.5
8037,803800,186.0
8039,804000,215.0
8041,804200,190.5
8043,804400,174.0
8045,804600,152.0
8047,804800,206.0
8049,805000,163.0
8051,805200,164.0
8053,805400,136.5
8055,805600,249.0
8057,805800,116.5
8059,806000,198.0
8061,806200,247.5
8063,806400,223.5
8065,806600,166.5
8067,806800,153.0
8069,807000,114.0
8071,807200,202.5
8073,807400,208.5
8075,807600,224.5
8077,807800,221.0
8079,808000,178.5
8081,808200,237.0
8083,808400,210.5
8085,808600,205.5
8087,808800,194.5
8089,809000,216.0
8091,809200,196.0
8093,809400,184.5
8095,809600,211.0
8097,809800,183.5
8099,810000,233.0
8101,810200,155.5
8103,810400,287.5
8105,810600,216.5
8107,810800,187.5
8109,811000,285.0
8111,811200,165.0
8113,811400,216.5
8115,811600,232.5
8117,811800,269.0
8119,812000,136.5
8121,812200,288.0
8123,812400,127.5
8125,812600,147.5
8127,812800,165.0
8129,813000,203.5
8131,813200,220.0
8133,813400,160.0
8135,813600,180.5
8137,813800,161.0
8139,814000,149.0
8141,814200,197.5
8143,814400,114.5
8145,814600,145.0
8147,814800,231.0
8149,815000,215.0
8151,815200,230.0
8153,815400,244.0
8155,815600,276.0
8157,815800,203.5
8159,816000,128.5
8161,816200,225.0
8163,816400,221.0
8165,816600,229.5
8167,816800,274.0
8169,817000,215.5
8171,817200,217.0
8173,817400,188.5
8175,817600,202.5
8177,817800,179.5
8179,818000,119.5
8181,818200,216.5
8183,818400,179.5
8185,818600,151.5
8187,818800,208.0
8189,819000,164.5
8191,819200,202.0
8193,819400,221.0
8195,819600,245.5
8197,819800,237.5
8199,820000,235.5
8201,820200,200.5
8203,820400,213.0
8205,820600,173.0
8207,820800,159.5
8209,821000,193.0
8211,821200,169.0
8213,821400,258.5
8215,821600,165.5
8217,821800,233.0
8219,822000,153.5
8221,822200,161.5
8223,822400,208.0
8225,822600,241.0
8227,822800,228.5
8229,823000,287.0
8231,823200,216.5
8233,823400,165.0
8235,823600,202.0
8237,823800,178.5
8239,824000,220.5
8241,824200,240.5
8243,824400,179.5
8245,824600,216.0
8247,824800,281.0
8249,825000,190.0
8251,825200,152.0
8253,825400,240.0
8255,825600,216.5
8257,825800,183.5
8259,826000,224.0
8261,826200,150.5
8263,826400,220.5
8265,826600,110.5
8267,826800,247.5
8269,827000,261.0
8271,827200,184.0
8273,827400,223.5
8275,827600,277.0
8277,827800,198.5
8279,828000,177.5
8281,828200,172.5
8283,828400,257.5
8285,828600,246.0
8287,828800,209.5
8289,829000,236.0
8291,829200,200.5
8293,829400,264.5
8295,829600,216.0
8297,829800,219.5
8299,830000,268.5
8301,830200,216.5
8303,830400,283.5
8305,830600,269.0
8307,830800,317.0
8309,831000,201.0
8311,831200,206.0
8313,831400,249.0
8315,831600,231.5
8317,831800,191.0
8319,832000,274.5
8321,832200,208.5
8323,832400,191.5
8325,832600,202.5
8327,832800,228.5
8329,833000,191.0
8331,833200,263.0
8333,833400,250.5
8335,833600,261.5
8337,833800,279.0
8339,834000,225.5
8341,834200,233.5
8343,834400,238.0
8345,834600,202.5
8347,834800,201.5
8349,835000,297.5
8351,835200,175.5
8353,835400,164.0
8355,835600,151.5
8357,835800,140.0
8359,836000,153.0
8361,836200,229.5
8363,836400,178.5
8365,836600,241.5
8367,836800,212.5
8369,837000,137.5
8371,837200,264.5
8373,837400,231.5
8375,837600,203.0
8377,837800,246.5
8379,838000,241.0
8381,838200,226.5
8383,838400,223.5
8385,838600,253.5
8387,838800,238.0
8389,839000,195.0
8391,839200,232.0
8393,839400,256.0
8395,839600,242.0
8397,839800,221.5
8399,840000,267.0
8401,840200,227.5
8403,840400,232.0
8405,840600,251.5
8407,840800,171.5
8409,841000,178.0
8411,841200,249.5
8413,841400,268.5
8415,841600,204.0
8417,841800,187.5
8419,842000,218.5
8421,842200,167.0
8423,842400,199.0
8425,842600,162.5
8427,842800,236.5
8429,843000,230.5
8431,843200,227.5
8433,843400,182.0
8435,843600,263.0
8437,843800,164.5
8439,844000,156.5
8441,844200,208.0
8443,844400,158.5
8445,844600,227.5
8447,844800,213.0
8449,845000,241.5
8451,845200,202.5
8453,845400,168.0
8455,845600,166.0
8457,845800,242.0
8459,846000,272.5
8461,846200,323.0
8463,846400,248.0
8465,846600,262.5
8467,846800,220.0
8469,847000,283.0
8471,847200,192.5
8473,847400,198.0
8475,847600,266.5
8477,847800,276.5
8479,848000,187.5
8481,848200,260.5
8483,848400,244.0
8485,848600,144.0
8487,848800,110.5
8489,849000,227.0
8491,849200,214.5
