episode,timestep,reward
8483,848400,270.0
8485,848600,236.0
8487,848800,110.5
8489,849000,161.0
8491,849200,214.5
8493,849400,210.5
8495,849600,273.0
8497,849800,276.5
8499,850000,160.5
8501,850200,235.0
8503,850400,200.5
8505,850600,160.5
8507,850800,225.0
8509,851000,167.0
8511,851200,268.0
8513,851400,270.0
8515,851600,234.5
8517,851800,235.0
8519,852000,216.5
8521,852200,159.5
8523,852400,275.0
8525,852600,222.5
8527,852800,251.5
8529,853000,228.5
8531,853200,213.5
8533,853400,221.0
8535,853600,249.5
8537,853800,269.5
8539,854000,161.0
8541,854200,153.5
8543,854400,212.5
8545,854600,256.5
8547,854800,228.5
8549,855000,183.0
8551,855200,224.5
8553,855400,228.5
8555,855600,259.5
8557,855800,244.0
8559,856000,153.0
8561,856200,213.0
8563,856400,320.5
8565,856600,219.0
8567,856800,190.5
8569,857000,304.5
8571,857200,293.0
8573,857400,277.5
8575,857600,270.5
8577,857800,207.5
8579,858000,235.5
8581,858200,297.0
8583,858400,228.0
8585,858600,266.0
8587,858800,203.5
8589,859000,233.0
8591,859200,217.0
8593,859400,254.5
8595,859600,250.0
8597,859800,203.5
8599,860000,237.5
8601,860200,259.5
8603,860400,225.0
8605,860600,208.0
8607,860800,265.5
8609,861000,223.0
8611,861200,204.5
8613,861400,210.0
8615,861600,242.5
8617,861800,245.0
8619,862000,253.0
8621,862200,260.0
8623,862400,208.0
8625,862600,212.5
8627,862800,174.0
8629,863000,178.0
8631,863200,281.5
8633,863400,211.0
8635,863600,284.5
8637,863800,239.5
8639,864000,215.0
8641,864200,191.5
8643,864400,266.5
8645,864600,210.5
8647,864800,197.0
8649,865000,289.5
8651,865200,217.0
8653,865400,169.5
8655,865600,139.0
8657,865800,222.5
8659,866000,233.5
8661,866200,174.5
8663,866400,233.5
8665,866600,207.0
8667,866800,225.0
8669,867000,155.0
8671,867200,279.5
8673,867400,183.0
8675,867600,208.5
8677,867800,299.0
8679,868000,165.0
8681,868200,233.0
8683,868400,290.5
8685,868600,245.0
8687,868800,295.0
8689,869000,216.5
8691,869200,239.0
8693,869400,166.5
8695,869600,171.5
8697,869800,262.0
8699,870000,166.5
8701,870200,222.0
8703,870400,211.5
8705,870600,226.0
8707,870800,196.5
8709,871000,202.5
8711,871200,227.5
8713,871400,216.5
8715,871600,253.0
8717,871800,242.0
8719,872000,205.0
8721,872200,258.5
8723,872400,259.5
8725,872600,177.5
8727,872800,208.5
8729,873000,107.5
8731,873200,177.5
8733,873400,217.0
8735,873600,159.5
8737,873800,207.0
8739,874000,257.5
8741,874200,182.0
8743,874400,216.0
8745,874600,149.5
8747,874800,159.0
8749,875000,160.0
8751,875200,209.0
8753,875400,177.0
8755,875600,251.5
8757,875800,218.0
8759,876000,209.0
8761,876200,166.5
8763,876400,213.0
8765,876600,170.0
8767,876800,278.0
8769,877000,158.5
8771,877200,237.0
8773,877400,231.5
8775,877600,255.0
8777,877800,199.5
8779,878000,193.0
8781,878200,215.5
8783,878400,241.5
8785,878600,225.0
8787,878800,223.5
8789,879000,191.0
8791,879200,244.5
8793,879400,261.5
8795,879600,306.0
8797,879800,216.0
8799,880000,221.0
8801,880200,243.0
8803,880400,271.0
8805,880600,242.0
8807,880800,168.0
8809,881000,211.5
8811,881200,168.0
8813,881400,197.0
8815,881600,218.0
8817,881800,283.5
8819,882000,299.0
8821,882200,184.0
8823,882400,218.0
8825,882600,187.5
8827,882800,222.0
8829,883000,180.0
8831,883200,268.0
8833,883400,196.0
8835,883600,162.5
8837,883800,151.0
8839,884000,228.5
8841,884200,237.5
8843,884400,245.5
8845,884600,191.5
8847,884800,224.0
8849,885000,182.0
8851,885200,199.5
8853,885400,257.0
8855,885600,199.0
8857,885800,178.0
8859,886000,236.0
8861,886200,247.0
8863,886400,214.0
8865,886600,236.5
8867,886800,239.5
8869,887000,145.5
8871,887200,259.5
8873,887400,239.5
8875,887600,236.0
8877,887800,354.5
8879,888000,161.5
8881,888200,186.0
8883,888400,228.5
8885,888600,278.0
8887,888800,230.0
8889,889000,247.5
8891,889200,243.0
8893,889400,250.5
8895,889600,185.0
8897,889800,110.0
8899,890000,235.0
8901,890200,225.0
8903,890400,196.5
8905,890600,131.0
8907,890800,228.5
8909,891000,190.5
8911,891200,197.5
8913,891400,290.5
8915,891600,112.5
8917,891800,166.5
8919,892000,177.0
8921,892200,216.0
8923,892400,209.0
8925,892600,262.0
8927,892800,244.0
8929,893000,247.0
8931,893200,202.5
8933,893400,282.0
8935,893600,208.5
8937,893800,311.5
8939,894000,243.5
8941,894200,239.0
8943,894400,198.0
8945,894600,219.5
8947,894800,218.5
8949,895000,209.5
8951,895200,232.5
8953,895400,193.5
8955,895600,213.5
8957,895800,190.5
8959,896000,253.0
8961,896200,183.5
8963,896400,245.5
8965,896600,282.5
8967,896800,228.5
8969,897000,196.0
8971,897200,209.5
8973,897400,280.0
8975,897600,221.5
8977,897800,206.5
8979,898000,169.5
8981,898200,166.0
8983,898400,186.5
8985,898600,221.0
8987,898800,207.5
8989,899000,222.0
8991,899200,179.5
8993,899400,184.0
8995,899600,190.5
8997,899800,141.5
8999,900000,267.5
